ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS
2672	left (hand, etc.)	Yorno_So	bàlàgá	b à l à ɡ á
2673	left (hand, etc.)	Tommo_So	nààndá	n àː n d á
2674	left (hand, etc.)	Dogul_Dom	nàndáŋ	n à n d á ŋ
2675	left (hand, etc.)	Tebul_Ure	bàndá	b à n d á
2676	left (hand, etc.)	Yanda_Dom	nàndà	n à n d à
2677	left (hand, etc.)	Najamba	nàndǎ:	n à n d ǎː
2678	left (hand, etc.)	Najamba	nàndɛ̌:	n à n d ɛ̌ː
2679	left (hand, etc.)	Tiranige	nɔ́:ndɔ́	n ɔ́ː n d ɔ́
2680	left (hand, etc.)	Mombo	ná:gà	n áː ɡ à
2681	left (hand, etc.)	Bunoge	nùmàgá	n ù m à ɡ á
2682	left (hand, etc.)	Penange	nwá:gá	n w áː ɡ á
769	leg	Toro_Tegu	kúwɔ́	k ú w ɔ́
770	leg	Bangime	bʷéɛ̀	bʷ é ɛ̀
771	leg	Sangha_So	kúbɔ́	k ú b ɔ́
772	leg	Ben_Tey	lɔ̀sɔ̂:	l ɔ̀ s ɔ̂ː
773	leg	Bankan_Tey	ǹdɔ̀sɔ̂:	ǹ d ɔ̀ s ɔ̂ː
774	leg	Nanga	lɔ̀sɔ̂	l ɔ̀ s ɔ̂
775	leg	Jamsay_Douentza	kɔ́:	k ɔ́ː
776	leg	Perge_Tegu	kúwɔ́	k ú w ɔ́
777	leg	Gourou	kúwⁿ́	k ú ẃⁿ
778	leg	Togo_Kan	pàgá	p à ɡ á
779	leg	Yorno_So	kúbɔ́	k ú b ɔ́
780	leg	Tomo_Kan_Segue	kùbá	k ù b á
781	leg	Tomo_Kan_Diangassagou	kùbá	k ù b á
782	leg	Tommo_So	ánú	á n ú
783	leg	Yanda_Dom	nà:	n àː
784	leg	Najamba	nà:gó	n àː ɡ ó
785	leg	Najamba	nǎ:	n ǎː
786	leg	Tiranige	tònjè	t ò n dʒ è
787	leg	Bunoge	sè	s è
664	liver	Toro_Tegu	cɛ́lá	tʃ ɛ́ l á
665	liver	Bangime	kúrì kìŋɡɛ́	k ú r ì # k ì ŋ ɡ ɛ́
666	liver	Sangha_So	kíné	k í n é
667	liver	Sangha_So	kɪ́nɛ́	k ɪ́ n ɛ́
668	liver	Ben_Tey	cɛ́lɛ̀	tʃ ɛ́ l ɛ̀
669	liver	Ben_Tey	kɛ́lɛ̀	k ɛ́ l ɛ̀
670	liver	Bankan_Tey	kɛ́ndɛ̀	k ɛ́ n d ɛ̀
671	liver	Nanga	kɛ́ndɛ̀	k ɛ́ n d ɛ̀
672	liver	Jamsay_Douentza	cɛ́nɛ̀	tʃ ɛ́ n ɛ̀
673	liver	Perge_Tegu	kɛ́lɛ̀	k ɛ́ l ɛ̀
674	liver	Gourou	kɛ́nɛ̀	k ɛ́ n ɛ̀
675	liver	Jamsay_Mondoro	cɛ́nɛ̀	tʃ ɛ́ n ɛ̀
676	liver	Togo_Kan	kɛ́nɛ́	k ɛ́ n ɛ́
677	liver	Yorno_So	kínɛ́	k í n ɛ́
678	liver	Tomo_Kan_Segue	cándálá	tʃ á n d á l á
679	liver	Tomo_Kan_Diangassagou	cándálá	tʃ á n d á l á
680	liver	Tommo_So	kíndɛ́	k í n d ɛ́
681	liver	Dogul_Dom	kíndà	k í n d à
682	liver	Tebul_Ure	kɛ́ndɛ́	k ɛ́ n d ɛ́
683	liver	Yanda_Dom	cíndá	tʃ í n d á
684	liver	Najamba	kéndà:	k é n d àː
685	liver	Najamba	kɛ́ndɛ̀:	k ɛ́ n d ɛ̀ː
686	liver	Tiranige	cìndà	tʃ ì n d à
687	liver	Mombo	kíndá	k í n d á
688	liver	Ampari	kèndà	k è n d à
689	liver	Bunoge	kìndà	k ì n d à
690	liver	Penange	kìndà	k ì n d à
514	living, alive	Toro_Tegu	yⁿéyⁿ	jⁿ é jⁿ
515	living, alive	Toro_Tegu	bǎyⁿ dà ŋ́	b ǎ jⁿ # d à # ŋ́
516	living, alive	Bangime	bór̃ɔ̀	b ó rⁿ ɔ̀
517	living, alive	Sangha_So	ìnɛ̀ ɔ́wⁿɔ́	ì n ɛ̀ # ɔ́ wⁿ ɔ́
518	living, alive	Sangha_So	ìnɛ̀ kírⁿú lé yàrá	ì n ɛ̀ # k í rⁿ ú # l é # j à r á
519	living, alive	Sangha_So	kírⁿú lé sɛ́ɛ́wù ìyárá	k í rⁿ ú # l é # s ɛ́ː w ù # ì j á r á
520	living, alive	Ben_Tey	úwⁿɔ́m	ú wⁿ ɔ́ m
521	living, alive	Ben_Tey	úwⁿɔ́	ú wⁿ ɔ́
522	living, alive	Bankan_Tey	úmám	ú m á m
523	living, alive	Bankan_Tey	úmá	ú m á
524	living, alive	Nanga	úmá	ú m á
525	living, alive	Jamsay_Douentza	ɲéyⁿ	ɲ é jⁿ
526	living, alive	Perge_Tegu	ɲémnú	ɲ é m n ú
527	living, alive	Perge_Tegu	núm	n ú m
528	living, alive	Togo_Kan	ɲɛ́ɲɛ́rⁿɛ́	ɲ ɛ́ ɲ ɛ́ rⁿ ɛ́
529	living, alive	Yorno_So	ɔ́:ⁿ	ɔ́ːⁿ
530	living, alive	Tommo_So	kínú le yɔ̂	k í n ú # l e # j ɔ̂
531	living, alive	Dogul_Dom	ʔḿò	ʔ ḿ ò
532	living, alive	Tebul_Ure	ɔ́mɔ̀:	ɔ́ m ɔ̀ː
533	living, alive	Tebul_Ure	ɔ́mɔ̀mbɔ̀	ɔ́ m ɔ̀ m b ɔ̀
534	living, alive	Najamba	kìnjàngɛ́:	k ì n dʒ à n ɡ ɛ́ː
535	living, alive	Najamba	kìnjàngá:	k ì n dʒ à n ɡ áː
536	living, alive	Mombo	málá	m á l á
537	living, alive	Penange	málá	m á l á
2968	long (e.g. rope)	Toro_Tegu	gùrú	ɡ ù r ú
2969	long (e.g. rope)	Bangime	béndɛ̀	b é n d ɛ̀
2970	long (e.g. rope)	Ben_Tey	gùrɔ̂w	ɡ ù r ɔ̂ w
2971	long (e.g. rope)	Bankan_Tey	gùrⁿǎwⁿ	ɡ ù rⁿ ǎ wⁿ
2972	long (e.g. rope)	Nanga	gùrɔ́	ɡ ù r ɔ́
2973	long (e.g. rope)	Jamsay_Douentza	gùrú	ɡ ù r ú
2974	long (e.g. rope)	Perge_Tegu	gùrú	ɡ ù r ú
2975	long (e.g. rope)	Gourou	gùrú	ɡ ù r ú
2976	long (e.g. rope)	Jamsay_Mondoro	gùrú	ɡ ù r ú
2977	long (e.g. rope)	Togo_Kan	gùrú	ɡ ù r ú
2978	long (e.g. rope)	Yorno_So	pàlá	p à l á
2979	long (e.g. rope)	Tommo_So	pàlá	p à l á
2980	long (e.g. rope)	Tebul_Ure	pâ:	p âː
2981	long (e.g. rope)	Tebul_Ure	pâ:ŋgɔ̀	p âː ŋ ɡ ɔ̀
2982	long (e.g. rope)	Tebul_Ure	pâ:mbɔ̀	p âː m b ɔ̀
2983	long (e.g. rope)	Yanda_Dom	zàlà	z à l à
2984	long (e.g. rope)	Najamba	jàlɛ́:	dʒ à l ɛ́ː
2985	long (e.g. rope)	Najamba	jàláŋgó	dʒ à l á ŋ ɡ ó
2986	long (e.g. rope)	Tiranige	yálá	j á l á
2987	long (e.g. rope)	Mombo	góllò	ɡ ó l l ò
2988	long (e.g. rope)	Ampari	mwɛ̀:ⁿ	m w ɛ̀ːⁿ
2989	long (e.g. rope)	Bunoge	gòlò	ɡ ò l ò
2990	long (e.g. rope)	Penange	gòlò	ɡ ò l ò
3311	make (wage) war, fight a war	Toro_Tegu	kɔ̀mɔ́ kɔ́m	k ɔ̀ m ɔ́ # k ɔ́ m
3312	make (wage) war, fight a war	Toro_Tegu	kɔ́mɔ́	k ɔ́ m ɔ́
3313	make (wage) war, fight a war	Bangime	kórè	k ó r è
3314	make (wage) war, fight a war	Bangime	kóré ɲààná	k ó r é # ɲ àː n á
3315	make (wage) war, fight a war	Ben_Tey	kɔ̀mbɔ́ tá	k ɔ̀ m b ɔ́ # t á
3316	make (wage) war, fight a war	Bankan_Tey	kɔ̀mbɔ́ tá	k ɔ̀ m b ɔ́ # t á
3317	make (wage) war, fight a war	Nanga	kɔ̀mbɔ́ tá:	k ɔ̀ m b ɔ́ # t áː
3318	make (wage) war, fight a war	Jamsay_Douentza	kɔ̀mɔ́ tá:ⁿ	k ɔ̀ m ɔ́ # t áːⁿ
3319	make (wage) war, fight a war	Perge_Tegu	kɔ̀mbɔ́ tá:	k ɔ̀ m b ɔ́ # t áː
3320	make (wage) war, fight a war	Togo_Kan	kɔ̀mɔ́ tá:	k ɔ̀ m ɔ́ # t áː
3321	make (wage) war, fight a war	Yorno_So	kɔ̀mɔ́ tá:	k ɔ̀ m ɔ́ # t áː
3322	make (wage) war, fight a war	Tommo_So	kɔ̀mbɔ́ táá	k ɔ̀ m b ɔ́ # t áː
3323	make (wage) war, fight a war	Tebul_Ure	zégé zèjí	z é ɡ é # z è dʒ í
3324	make (wage) war, fight a war	Yanda_Dom	kɔ̀mbɔ̀ tá:	k ɔ̀ m b ɔ̀ # t áː
3325	make (wage) war, fight a war	Yanda_Dom	tá:lì	t áː l ì
3326	make (wage) war, fight a war	Najamba	kɔ̀mbɛ́ tɛ́:	k ɔ̀ m b ɛ́ # t ɛ́ː
3327	make (wage) war, fight a war	Najamba	tɛ̀:	t ɛ̀ː
3328	make (wage) war, fight a war	Tiranige	yàŋù yáŋíyó	j à ŋ ù # j á ŋ í j ó
3329	make (wage) war, fight a war	Mombo	jó:ⁿ jáwⁿyⁿè	dʒ óːⁿ # dʒ á wⁿ jⁿ è
3330	make (wage) war, fight a war	Mombo	jáwⁿyⁿè	dʒ á wⁿ jⁿ è
3331	make (wage) war, fight a war	Bunoge	kûy tá:yè	k û j # t áː j è
3332	make (wage) war, fight a war	Penange	kùyⁿ táyé	k ù jⁿ # t á j é
312	man, male person	Toro_Tegu	ànú	à n ú
313	man, male person	Toro_Tegu	àrǎm	à r ǎ m
314	man, male person	Bangime	ɡʷɔ̀ⁿ	ɡʷ ɔ̀ⁿ
315	man, male person	Sangha_So	àjnɛ́	à dʒ n ɛ́
316	man, male person	Ben_Tey	árⁿàm	á rⁿ à m
317	man, male person	Ben_Tey	árⁿà	á rⁿ à
318	man, male person	Bankan_Tey	árⁿàm	á rⁿ à m
319	man, male person	Bankan_Tey	árⁿà	á rⁿ à
320	man, male person	Nanga	árⁿâ	á rⁿ â
321	man, male person	Jamsay_Douentza	ǎn	ǎ n
322	man, male person	Jamsay_Douentza	àrⁿúm	à rⁿ ú m
323	man, male person	Perge_Tegu	ànú	à n ú
324	man, male person	Perge_Tegu	ànúm	à n ú m
325	man, male person	Gourou	ǎn	ǎ n
326	man, male person	Gourou	ànúm	à n ú m
327	man, male person	Jamsay_Mondoro	ǎn	ǎ n
328	man, male person	Jamsay_Mondoro	àrⁿúm	à rⁿ ú m
329	man, male person	Togo_Kan	àrⁿá	à rⁿ á
330	man, male person	Yorno_So	áynɛ́	á j n ɛ́
331	man, male person	Yorno_So	árⁿúm	á rⁿ ú m
332	man, male person	Tomo_Kan_Segue	ʔà:wⁿ	ʔ àː wⁿ
333	man, male person	Tomo_Kan_Diangassagou	ʔà:ⁿ	ʔ àːⁿ
334	man, male person	Tomo_Kan_Diangassagou	ʔà:ⁿ wé	ʔ àːⁿ # w é
335	man, male person	Tommo_So	ànná	à n n á
336	man, male person	Dogul_Dom	ánà	á n à
337	man, male person	Dogul_Dom	nòò ánà	n òː # á n à
338	man, male person	Tebul_Ure	árⁿá	á rⁿ á
339	man, male person	Tebul_Ure	árⁿámbɔ̀	á rⁿ á m b ɔ̀
340	man, male person	Yanda_Dom	án	á n
341	man, male person	Yanda_Dom	ánmù	á n m ù
342	man, male person	Najamba	ánè	á n è
343	man, male person	Najamba	ánà:	á n àː
344	man, male person	Najamba	ánì	á n ì
345	man, male person	Najamba	ánà:	á n àː
346	man, male person	Tiranige	ndàbáná	n d à b á n á
347	man, male person	Tiranige	bánágé	b á n á ɡ é
348	man, male person	Mombo	wálá	w á l á
349	man, male person	Ampari	ìndá nàrà	ì n d á # n à r à
350	man, male person	Ampari	nàrá	n à r á
351	man, male person	Bunoge	nólò	n ó l ò
352	man, male person	Penange	wálá	w á l á
1641	meat	Toro_Tegu	nàwⁿá	n à wⁿ á
1642	meat	Bangime	n ŋǎẁ	n # ŋ ǎ ẁ
1643	meat	Sangha_So	nàwⁿá	n à wⁿ á
1644	meat	Ben_Tey	nàwⁿâ:	n à wⁿ âː
1645	meat	Bankan_Tey	nàmâ:	n à m âː
1646	meat	Nanga	nàmâ	n à m â
1647	meat	Jamsay_Douentza	nɔ̀wⁿɔ́	n ɔ̀ wⁿ ɔ́
1648	meat	Perge_Tegu	nàwⁿá	n à wⁿ á
1649	meat	Gourou	nɔ̀wⁿɔ́	n ɔ̀ wⁿ ɔ́
1650	meat	Jamsay_Mondoro	nɔ̀wⁿɔ́	n ɔ̀ wⁿ ɔ́
1651	meat	Togo_Kan	nɔ̀wⁿɔ́	n ɔ̀ wⁿ ɔ́
1652	meat	Yorno_So	nàwⁿá	n à wⁿ á
1653	meat	Tomo_Kan_Segue	nàmà	n à m à
1654	meat	Tommo_So	nàmá	n à m á
1655	meat	Dogul_Dom	nàmáá	n à m áː
1656	meat	Tebul_Ure	nàmá	n à m á
1657	meat	Yanda_Dom	nàmà	n à m à
1658	meat	Najamba	nàmâ:	n à m âː
1659	meat	Najamba	nàmɛ̂:	n à m ɛ̂ː
1660	meat	Tiranige	námá	n á m á
1661	meat	Mombo	námà	n á m à
1662	meat	Ampari	nàmá	n à m á
1663	meat	Bunoge	námà	n á m à
1664	meat	Penange	nàmà	n à m à
1831	millet	Toro_Tegu	yú	j ú
1832	millet	Bangime	dɛ̌mɛ̀	d ɛ̌ m ɛ̀
1833	millet	Sangha_So	jùú	dʒ ǔː
1834	millet	Ben_Tey	yû:	j ûː
1835	millet	Bankan_Tey	yû:	j ûː
1836	millet	Nanga	yû:	j ûː
1837	millet	Jamsay_Douentza	ɲú:	ɲ úː
1838	millet	Perge_Tegu	yú:	j úː
1839	millet	Gourou	ɲú:	ɲ úː
1840	millet	Gourou	ɲù: pírú	ɲ ùː # p í r ú
1841	millet	Jamsay_Mondoro	ɲú:	ɲ úː
1842	millet	Togo_Kan	ɲú:	ɲ úː
1843	millet	Yorno_So	yǔ:	j ǔː
1844	millet	Tomo_Kan_Segue	ʔínjá	ʔ í n dʒ á
1845	millet	Tommo_So	yúú	j úː
1846	millet	Dogul_Dom	sìyɛ́	s ì j ɛ́
1847	millet	Tebul_Ure	yɔ́	j ɔ́
1848	millet	Yanda_Dom	yú:	j úː
1849	millet	Najamba	yóŋgó	j ó ŋ ɡ ó
1850	millet	Najamba	yógé	j ó ɡ é
1851	millet	Tiranige	yò:gè	j òː ɡ è
1852	millet	Mombo	sé:ŋgè	s éː ŋ ɡ è
1853	millet	Bunoge	sé:ŋgè	s éː ŋ ɡ è
1854	millet	Penange	sè:ŋgè	s èː ŋ ɡ è
2517	moon	Toro_Tegu	ìwá	ì w á
2518	moon	Bangime	ɥìɛ́	ɥ ì ɛ́
2519	moon	Sangha_So	ìjèpírú	ì dʒ è p í r ú
2520	moon	Ben_Tey	ùwɔ́	ù w ɔ́
2521	moon	Bankan_Tey	wǎ:	w ǎː
2522	moon	Nanga	wǎ:	w ǎː
2523	moon	Jamsay_Douentza	ɛ̌:	ɛ̌ː
2524	moon	Perge_Tegu	ɛ̌:	ɛ̌ː
2525	moon	Gourou	ɛ̌:	ɛ̌ː
2526	moon	Jamsay_Mondoro	ɛ̌:	ɛ̌ː
2527	moon	Togo_Kan	ɔ̌:	ɔ̌ː
2528	moon	Yorno_So	yè: píl	j èː # p í l
2529	moon	Yorno_So	yě:	j ěː
2530	moon	Tommo_So	ììyɛ́	ìː j ɛ́
2531	moon	Dogul_Dom	wɔ́ɔ́gù	w ɔ́ː ɡ ù
2532	moon	Tebul_Ure	swǎ:	s w ǎː
2533	moon	Yanda_Dom	swà:	s w àː
2534	moon	Najamba	sà:gé	s àː ɡ é
2535	moon	Najamba	sà:gúmbó	s àː ɡ ú m b ó
2536	moon	Tiranige	éŋání	é ŋ á n í
2537	moon	Mombo	wɛ̂:	w ɛ̂ː
2538	moon	Ampari	wɛ̂:	w ɛ̂ː
2539	moon	Bunoge	yá:sìmà	j áː s ì m à
2540	moon	Penange	wɛ̀:	w ɛ̀ː
3097	mother	Toro_Tegu	ná	n á
3098	mother	Bangime	n níjà	n # n í dʒ à
3099	mother	Bangime	n ɲáà	n # ɲ âː
3100	mother	Sangha_So	náá	n áː
3101	mother	Ben_Tey	nàrⁿá	n à rⁿ á
3102	mother	Bankan_Tey	nàrⁿá	n à rⁿ á
3103	mother	Bankan_Tey	nàrⁿǎm	n à rⁿ ǎ m
3104	mother	Nanga	dě:	d ěː
3105	mother	Jamsay_Douentza	nǎ:	n ǎː
3106	mother	Perge_Tegu	nǎ:	n ǎː
3107	mother	Gourou	nǎ:	n ǎː
3108	mother	Jamsay_Mondoro	nǎ:	n ǎː
3109	mother	Togo_Kan	ìnǎ:	ì n ǎː
3110	mother	Yorno_So	ná:	n áː
3111	mother	Tommo_So	nnáá	n n áː
3112	mother	Dogul_Dom	dààrá	d àː r á
3113	mother	Tebul_Ure	nàrⁿá	n à rⁿ á
3114	mother	Yanda_Dom	nì:	n ìː
3115	mother	Najamba	nǐ:	n ǐː
3116	mother	Najamba	nì:mbó	n ìː m b ó
3117	mother	Tiranige	nɛ̀nɛ̀	n ɛ̀ n ɛ̀
3118	mother	Mombo	ní:	n íː
3119	mother	Bunoge	nìnì	n ì n ì
3120	mother	Penange	nì:	n ìː
928	mouth	Toro_Tegu	ká	k á
929	mouth	Bangime	nɔ́ẁ	n ɔ́ ẁ
930	mouth	Sangha_So	áŋá	á ŋ á
931	mouth	Sangha_So	kɛ̀nɛ́	k ɛ̀ n ɛ́
932	mouth	Ben_Tey	mǒ:	m ǒː
933	mouth	Ben_Tey	m̀bǒ:	m̀ b ǒː
934	mouth	Bankan_Tey	mbǔ:	m b ǔː
935	mouth	Nanga	nɔ̌:	n ɔ̌ː
936	mouth	Jamsay_Douentza	ká:	k áː
937	mouth	Perge_Tegu	ká:	k áː
938	mouth	Gourou	ká:	k áː
939	mouth	Togo_Kan	káⁿ	k áⁿ
940	mouth	Yorno_So	kɛ̀nɛ́	k ɛ̀ n ɛ́
941	mouth	Yorno_So	áŋá	á ŋ á
942	mouth	Tomo_Kan_Segue	ká:ⁿ	k áːⁿ
943	mouth	Tomo_Kan_Diangassagou	ká:ⁿ	k áːⁿ
944	mouth	Tommo_So	kɛ̀nnɛ́	k ɛ̀ n n ɛ́
945	mouth	Tommo_So	áŋá	á ŋ á
946	mouth	Dogul_Dom	kɛ́nnù	k ɛ́ n n ù
947	mouth	Tebul_Ure	m̀bùgɔ́	m̀ b ù ɡ ɔ́
948	mouth	Yanda_Dom	cɛ́nɛ́	tʃ ɛ́ n ɛ́
949	mouth	Yanda_Dom	m̀bò	m̀ b ò
950	mouth	Najamba	ìbíŋgé	ì b í ŋ ɡ é
951	mouth	Najamba	ìbí	ì b í
952	mouth	Tiranige	ɔ̀mɔ̀	ɔ̀ m ɔ̀
953	mouth	Mombo	dónì	d ó n ì
954	mouth	Ampari	ìmbí	ì m b í
955	mouth	Bunoge	tònì	t ò n ì
956	mouth	Penange	dòn	d ò n
3679	much (e.g. sugar)	Toro_Tegu	mútú	m ú t ú
3680	much (e.g. sugar)	Bangime	péérɛ̄	p éː r ɛ
3681	much (e.g. sugar)	Sangha_So	gááj	ɡ áː dʒ
3682	much (e.g. sugar)	Ben_Tey	ba᷈yⁿ	b a᷈ jⁿ
3683	much (e.g. sugar)	Ben_Tey	jó	dʒ ó
3684	much (e.g. sugar)	Ben_Tey	jó:	dʒ óː
3685	much (e.g. sugar)	Bankan_Tey	báyⁿ	b á jⁿ
3686	much (e.g. sugar)	Nanga	jó	dʒ ó
3687	much (e.g. sugar)	Nanga	ɛ̀sí	ɛ̀ s í
3688	much (e.g. sugar)	Jamsay_Douentza	ɛ̀jíⁿ	ɛ̀ dʒ íⁿ
3689	much (e.g. sugar)	Jamsay_Douentza	jó:	dʒ óː
3690	much (e.g. sugar)	Perge_Tegu	jó:∴	dʒ óː
3691	much (e.g. sugar)	Jamsay_Mondoro	bòŋó	b ò ŋ ó
3692	much (e.g. sugar)	Togo_Kan	jó	dʒ ó
3693	much (e.g. sugar)	Yorno_So	gìgǎ: gɔ̀	ɡ ì ɡ ǎː # ɡ ɔ̀
3694	much (e.g. sugar)	Tommo_So	jóóni	dʒ óː n i
3695	much (e.g. sugar)	Yanda_Dom	táyⁿ	t á jⁿ
3696	much (e.g. sugar)	Yanda_Dom	dìyá gá	d ì j á # ɡ á
3697	much (e.g. sugar)	Najamba	ígòndí	í ɡ ò n d í
3698	much (e.g. sugar)	Najamba	ségín	s é ɡ í n
3699	much (e.g. sugar)	Tiranige	kùnú	k ù n ú
3700	much (e.g. sugar)	Mombo	bá:	b áː
4465	narrow (passageway, road)	Toro_Tegu	cɛ̌m	tʃ ɛ̌ m
4466	narrow (passageway, road)	Bangime	kámbàrà	k á m b à r à
4467	narrow (passageway, road)	Ben_Tey	pɛ̀ngûw	p ɛ̀ n ɡ û w
4468	narrow (passageway, road)	Bankan_Tey	pɛ̀ŋgú	p ɛ̀ ŋ ɡ ú
4469	narrow (passageway, road)	Nanga	ɛ̀mbí	ɛ̀ m b í
4470	narrow (passageway, road)	Nanga	péŋî	p é ŋ î
4471	narrow (passageway, road)	Jamsay_Douentza	ɛ̌m	ɛ̌ m
4472	narrow (passageway, road)	Perge_Tegu	ɛ̀mbú	ɛ̀ m b ú
4473	narrow (passageway, road)	Jamsay_Mondoro	ɛ̌m	ɛ̌ m
4474	narrow (passageway, road)	Togo_Kan	dègé	d è ɡ é
4475	narrow (passageway, road)	Yorno_So	ɛ̀mí:	ɛ̀ m íː
4476	narrow (passageway, road)	Yorno_So	ɛ̀mú	ɛ̀ m ú
4477	narrow (passageway, road)	Tommo_So	ɛ̀mmú	ɛ̀ m m ú
4478	narrow (passageway, road)	Yanda_Dom	ɛ̀mù	ɛ̀ m ù
4479	narrow (passageway, road)	Najamba	pɛ̀mbíyè	p ɛ̀ m b í j è
4480	narrow (passageway, road)	Tiranige	wéníwè	w é n í w è
4481	narrow (passageway, road)	Mombo	pémbù	p é m b ù
4482	narrow (passageway, road)	Bunoge	pɛ̀ŋgɛ̀	p ɛ̀ ŋ ɡ ɛ̀
4483	narrow (passageway, road)	Penange	pɛ̀ŋgɛ̀	p ɛ̀ ŋ ɡ ɛ̀
2836	near, close	Toro_Tegu	bɛ̀rú	b ɛ̀ r ú
2837	near, close	Bangime	kɛ́rɛ́	k ɛ́ r ɛ́
2838	near, close	Sangha_So	bɛ̀rí wɔ́	b ɛ̀ r í # w ɔ́
2839	near, close	Sangha_So	wàgé lá	w à ɡ é # l á
2840	near, close	Ben_Tey	sɔ̀sûw	s ɔ̀ s û w
2841	near, close	Ben_Tey	sɔ̀sûm	s ɔ̀ s û m
2842	near, close	Ben_Tey	sɔ̀súyɛ̀	s ɔ̀ s ú j ɛ̀
2843	near, close	Bankan_Tey	cér wò	tʃ é r # w ò
2844	near, close	Bankan_Tey	cérì wò	tʃ é r ì # w ò
2845	near, close	Nanga	bɛ̀rí	b ɛ̀ r í
2846	near, close	Jamsay_Douentza	é:ŋ	éː ŋ
2847	near, close	Perge_Tegu	bɛ̀rú	b ɛ̀ r ú
2848	near, close	Gourou	ɛ́:ŋí	ɛ́ː ŋ í
2849	near, close	Gourou	é:ŋí: kɔ̀	éː ŋ íː # k ɔ̀
2850	near, close	Jamsay_Mondoro	é:ŋ	éː ŋ
2851	near, close	Togo_Kan	ɛ́:ŋú	ɛ́ː ŋ ú
2852	near, close	Yorno_So	bɛ̀rú	b ɛ̀ r ú
2853	near, close	Tommo_So	bɛ̀rúgó	b ɛ̀ r ú ɡ ó
2854	near, close	Dogul_Dom	bɛ̀rɛ́g	b ɛ̀ r ɛ́ ɡ
2855	near, close	Tebul_Ure	bɛ̀rɛ́:	b ɛ̀ r ɛ́ː
2856	near, close	Tebul_Ure	bɛ̀rgɔ́	b ɛ̀ r ɡ ɔ́
2857	near, close	Tebul_Ure	bɛ̀rmbɔ́	b ɛ̀ r m b ɔ́
2858	near, close	Yanda_Dom	bɛ̀dú	b ɛ̀ d ú
2859	near, close	Najamba	dùmíyè	d ù m í j è
2860	near, close	Najamba	dǔmgè	d ǔ m ɡ è
2861	near, close	Tiranige	bɛ́:rí	b ɛ́ː r í
2862	near, close	Mombo	bɛ́rù	b ɛ́ r ù
2863	near, close	Mombo	péŋgú	p é ŋ ɡ ú
2864	near, close	Ampari	ìŋgà	ì ŋ ɡ à
2865	near, close	Bunoge	tɔ́:ⁿtɔ́:ⁿ bò	t ɔ́ːⁿ t ɔ́ːⁿ # b ò
2866	near, close	Penange	jámá	dʒ á m á
1038	neck	Toro_Tegu	kɔ̀rɔ́	k ɔ̀ r ɔ́
1039	neck	Bangime	kẃà	k ẃ à
1040	neck	Sangha_So	kɔ̀kɔ́rɔ́	k ɔ̀ k ɔ́ r ɔ́
1041	neck	Ben_Tey	kɔ̀rɔ́	k ɔ̀ r ɔ́
1042	neck	Bankan_Tey	kɔ̀rɔ́	k ɔ̀ r ɔ́
1043	neck	Nanga	kɔ̀rɔ́	k ɔ̀ r ɔ́
1044	neck	Jamsay_Douentza	kɔ̀rɔ́	k ɔ̀ r ɔ́
1045	neck	Perge_Tegu	kɔ̀rɔ́	k ɔ̀ r ɔ́
1046	neck	Gourou	kɔ̀rɔ́	k ɔ̀ r ɔ́
1047	neck	Togo_Kan	kɔ̀rɔ́	k ɔ̀ r ɔ́
1048	neck	Yorno_So	kùkɔ̀lɔ́	k ù k ɔ̀ l ɔ́
1049	neck	Tomo_Kan_Segue	kɔ̀lɔ̀	k ɔ̀ l ɔ̀
1050	neck	Tomo_Kan_Diangassagou	kɔ̀lɔ̀	k ɔ̀ l ɔ̀
1051	neck	Tommo_So	ɔ̀dɔ́	ɔ̀ d ɔ́
1052	neck	Dogul_Dom	mɔ́ɔ́gù	m ɔ́ː ɡ ù
1053	neck	Tebul_Ure	kwǎ:	k w ǎː
1054	neck	Yanda_Dom	kɔ̀lɔ̀	k ɔ̀ l ɔ̀
1055	neck	Najamba	mɔ᷈:	m ɔ᷈ː
1056	neck	Najamba	mɔ̌ɛ̀	m ɔ̌ ɛ̀
1057	neck	Tiranige	mɔ́:	m ɔ́ː
1058	neck	Mombo	párù	p á r ù
1059	neck	Ampari	pàdò	p à d ò
1060	neck	Bunoge	kóláŋgè	k ó l á ŋ ɡ è
1061	neck	Penange	pàrò	p à r ò
425	new	Toro_Tegu	kàlá	k à l á
426	new	Bangime	káráá	k á r áː
427	new	Sangha_So	kàná	k à n á
428	new	Ben_Tey	kálà	k á l à
429	new	Bankan_Tey	kándà	k á n d à
430	new	Nanga	kándà	k á n d à
431	new	Jamsay_Douentza	kàná	k à n á
432	new	Perge_Tegu	kàlá	k à l á
433	new	Gourou	kàná	k à n á
434	new	Jamsay_Mondoro	kàná	k à n á
435	new	Togo_Kan	kàná	k à n á
436	new	Yorno_So	kàná	k à n á
437	new	Tomo_Kan_Segue	kàndà	k à n d à
438	new	Tomo_Kan_Diangassagou	kàndà	k à n d à
439	new	Tommo_So	kàndá	k à n d á
440	new	Dogul_Dom	kásá	k á s á
441	new	Tebul_Ure	kàndá	k à n d á
442	new	Yanda_Dom	kàndà	k à n d à
443	new	Yanda_Dom	mù	m ù
444	new	Najamba	kàndǎ:	k à n d ǎː
445	new	Najamba	kàndɛ̌:	k à n d ɛ̌ː
