ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST
4539	it is not __ (inanimate, with expressive adverbial, e.g. kɔ̀:-rɔ́, ŋ̀gó)	Bunoge	ʔórì	ʔ ó r ì	DB
4540	it is not __ (inanimate, with expressive adverbial, e.g. kɔ̀:-rɔ́, ŋ̀gó)	Jamsay_Douentza	kɔ̀:rɔ́	k ɔ̀ː r ɔ́	DB
4541	it is not __ (inanimate, with expressive adverbial, e.g. kɔ̀:-rɔ́, ŋ̀gó)	Najamba	òndí	ò n d í	DB
4542	it is not __ (inanimate, with expressive adverbial, e.g. kɔ̀:-rɔ́, ŋ̀gó)	Najamba	òndú	ò n d ú	DB
4543	it is not __ (inanimate, with expressive adverbial, e.g. kɔ̀:-rɔ́, ŋ̀gó)	Nanga	ŋ̀gó	ŋ̀ ɡ ó	DB
4544	it is not __ (inanimate, with expressive adverbial, e.g. kɔ̀:-rɔ́, ŋ̀gó)	Penange	wǒl	w ǒ l	DB
4545	it is not __ (inanimate, with expressive adverbial, e.g. kɔ̀:-rɔ́, ŋ̀gó)	Perge_Tegu	ŋ̀gó	ŋ̀ ɡ ó	DB
4546	it is not __ (inanimate, with expressive adverbial, e.g. kɔ̀:-rɔ́, ŋ̀gó)	Tebul_Ure	ŋ̀gó	ŋ̀ ɡ ó	DB
4547	it is not __ (inanimate, with expressive adverbial, e.g. kɔ̀:-rɔ́, ŋ̀gó)	Tiranige	órâ	ó r â	DB
4548	it is not __ (inanimate, with expressive adverbial, e.g. kɔ̀:-rɔ́, ŋ̀gó)	Togo_Kan	kɔ̀:rɔ́	k ɔ̀ː r ɔ́	DB
4549	it is not __ (inanimate, with expressive adverbial, e.g. kɔ̀:-rɔ́, ŋ̀gó)	Tomo_Kan_Segue	kɔ̀lɔ̀	k ɔ̀ l ɔ̀	DB
4550	it is not __ (inanimate, with expressive adverbial, e.g. kɔ̀:-rɔ́, ŋ̀gó)	Yanda_Dom	ònú	ò n ú	DB
4551	it is not __ (inanimate, with expressive adverbial, e.g. kɔ̀:-rɔ́, ŋ̀gó)	Yorno_So	kɔ̀lɔ́	k ɔ̀ l ɔ́	DB
4552	it is straight	Ampari	tégétégé bó	t é ɡ é t é ɡ é # b ó	DB
4553	it is straight	Bankan_Tey	démŋ̀gá nì bù	d é m ŋ̀ ɡ á # n ì # b ù	DB
4554	it is straight	Ben_Tey	démbù	d é m b ù	DB
4555	it is straight	Bunoge	téyⁿtéyⁿ bò	t é jⁿ t é jⁿ # b ò	DB
4556	it is straight	Jamsay_Douentza	démkɔ̀	d é m k ɔ̀	DB
4557	it is straight	Mombo	díwⁿbó:	d í wⁿ b óː	DB
4558	it is straight	Najamba	bò	b ò	DB
4559	it is straight	Nanga	démbù	d é m b ù	DB
4560	it is straight	Penange	bɔ̀jɛ́bò	b ɔ̀ dʒ ɛ́ b ò	DB
4561	it is straight	Perge_Tegu	démkɔ̀	d é m k ɔ̀	DB
4562	it is straight	Tiranige	tɛ́ⁿtɛ́wⁿ bò	t ɛ́ⁿ t ɛ́ wⁿ # b ò	DB
4563	it is straight	Togo_Kan	dɛ́wⁿ kɔ̀	d ɛ́ wⁿ # k ɔ̀	DB
4564	it is straight	Tommo_So	démní wɔ̀	d é m n í # w ɔ̀	DB
4565	it is straight	Toro_Tegu	ígú dà	í ɡ ú # d à	DB
4566	it is straight	Yanda_Dom	démdém bò	d é m d é m # b ò	DB
4567	it is straight	Yorno_So	démkɔ̀	d é m k ɔ̀	DB
4568	it isn't straight	Ampari	tégétégé órù	t é ɡ é t é ɡ é # ó r ù	DB
4569	it isn't straight	Bankan_Tey	démŋ̀gá ŋ̀gó	d é m ŋ̀ ɡ á # ŋ̀ ɡ ó	DB
4570	it isn't straight	Ben_Tey	démŋ̀gó	d é m ŋ̀ ɡ ó	DB
4571	it isn't straight	Bunoge	téyⁿtéyⁿ ʔórì	t é jⁿ t é jⁿ # ʔ ó r ì	DB
4572	it isn't straight	Jamsay_Douentza	démkɔ̀:rɔ́	d é m k ɔ̀ː r ɔ́	DB
4573	it isn't straight	Mombo	díwⁿólì	d í wⁿ ó l ì	DB
4574	it isn't straight	Najamba	òndí	ò n d í	DB
4575	it isn't straight	Nanga	dém ŋ̀gó	d é m # ŋ̀ ɡ ó	DB
4576	it isn't straight	Penange	bɔ̀jɛ́wǒl	b ɔ̀ dʒ ɛ́ w ǒ l	DB
4577	it isn't straight	Perge_Tegu	démŋ̀gó	d é m ŋ̀ ɡ ó	DB
4578	it isn't straight	Tiranige	tɛ́ⁿtɛ́wⁿ órà	t ɛ́ⁿ t ɛ́ wⁿ # ó r à	DB
4579	it isn't straight	Togo_Kan	dɛ́wⁿ kɔ̀:rɔ́	d ɛ́ wⁿ # k ɔ̀ː r ɔ́	DB
4580	it isn't straight	Tommo_So	démní òndú	d é m n í # ò n d ú	DB
4581	it isn't straight	Toro_Tegu	ígúŋ̀gó	í ɡ ú ŋ̀ ɡ ó	DB
4582	it isn't straight	Yanda_Dom	démdém ònú	d é m d é m # ò n ú	DB
4583	it isn't straight	Yorno_So	démkɔ̀lɔ́	d é m k ɔ̀ l ɔ́	DB
4584	kill	Ampari	gíyɔ̀	ɡ í j ɔ̀	DB,SW
4585	kill	Bangime	ɥúúrá	ɥ úː r á	DB,SW
4586	kill	Bankan_Tey	jâ	dʒ â	DB,SW
4587	kill	Bankan_Tey	jɛ́	dʒ ɛ́	DB,SW
4588	kill	Ben_Tey	jìyɛ́	dʒ ì j ɛ́	DB,SW
4589	kill	Bunoge	gɛ́:wɛ̀	ɡ ɛ́ː w ɛ̀	DB,SW
4590	kill	Dogul_Dom	gɛ̀wɛ́	ɡ ɛ̀ w ɛ́	DB,SW
4591	kill	Dogul_Dom	sɛ̀mɛ́	s ɛ̀ m ɛ́	DB,SW
4592	kill	Gourou	wɔ̌:	w ɔ̌ː	DB,SW
4593	kill	Jamsay_Douentza	wɔ̌:	w ɔ̌ː	DB,SW
4594	kill	Jamsay_Mondoro	wɔ̌:	w ɔ̌ː	DB,SW
4595	kill	Mombo	gyɛ́:	ɡ j ɛ́ː	DB,SW
4596	kill	Najamba	jìyɛ́	dʒ ì j ɛ́	DB,SW
4597	kill	Najamba	gìyɛ́	ɡ ì j ɛ́	DB,SW
4598	kill	Nanga	jìyɛ́	dʒ ì j ɛ́	DB,SW
4599	kill	Nanga	gìyɛ́	ɡ ì j ɛ́	DB,SW
4600	kill	Penange	gíyɛ́	ɡ í j ɛ́	DB,SW
4601	kill	Perge_Tegu	wɔ̌:	w ɔ̌ː	DB,SW
4602	kill	Sangha_So	dǎj	d ǎ dʒ	DB,SW
4603	kill	Sangha_So	dáá	d áː	DB,SW
4604	kill	Tebul_Ure	jàlí	dʒ à l í	DB,SW
4605	kill	Tebul_Ure	jɛ̌	dʒ ɛ̌	DB,SW
4606	kill	Tiranige	jɛ́yɔ́	dʒ ɛ́ j ɔ́	DB,SW
4607	kill	Togo_Kan	dàrⁿá	d à rⁿ á	DB,SW
4608	kill	Tommo_So	dàá	d ǎː	DB,SW
4609	kill	Tomo_Kan_Diangassagou	dɛ̀lɛ̀	d ɛ̀ l ɛ̀	DB,SW
4610	kill	Tomo_Kan_Segue	dɛ̀lɛ̀	d ɛ̀ l ɛ̀	DB,SW
4611	kill	Toro_Tegu	wɔ̌w	w ɔ̌ w	DB,SW
4612	kill	Toro_Tegu	wɔ̌:	w ɔ̌ː	DB,SW
4613	kill	Yanda_Dom	jàlí	dʒ à l í	DB,SW
4614	kill	Yanda_Dom	jɛ́	dʒ ɛ́	DB,SW
4615	kill	Yorno_So	dǎy	d ǎ j	DB,SW
4616	kill	Yorno_So	dǎ:	d ǎː	DB,SW
4617	knee	Ampari	kùjù	k ù dʒ ù	DB,LJ,SW
4618	knee	Bangime	bʷèɛ́ kǔmbɛ́	bʷ è ɛ́ # k ǔ m b ɛ́	DB,LJ,SW
4619	knee	Bankan_Tey	kízì	k í z ì	DB,LJ,SW
4620	knee	Ben_Tey	sínjì:	s í n dʒ ìː	DB,LJ,SW
4621	knee	Ben_Tey	síŋgì:	s í ŋ ɡ ìː	DB,LJ,SW
4622	knee	Bunoge	kúnjúgà	k ú n dʒ ú ɡ à	DB,LJ,SW
4623	knee	Dogul_Dom	kúɲjù	k ú ɲ dʒ ù	DB,LJ,SW
4624	knee	Gourou	nèŋé	n è ŋ é	DB,LJ,SW
4625	knee	Jamsay_Douentza	nɛ̀ŋɛ́	n ɛ̀ ŋ ɛ́	DB,LJ,SW
4626	knee	Jamsay_Douentza	nɛ̀ŋɛ̀ béré	n ɛ̀ ŋ ɛ̀ # b é r é	DB,LJ,SW
4627	knee	Jamsay_Mondoro	nɛ̀ŋɛ́	n ɛ̀ ŋ ɛ́	DB,LJ,SW
4628	knee	Mombo	kúnjúgà	k ú n dʒ ú ɡ à	DB,LJ,SW
4629	knee	Najamba	nà:kínjìŋgè	n àː k í n dʒ ì ŋ ɡ è	DB,LJ,SW
4630	knee	Najamba	nà:kínjì:	n àː k í n dʒ ìː	DB,LJ,SW
4631	knee	Nanga	kùnjòkúnjô	k ù n dʒ ò k ú n dʒ ô	DB,LJ,SW
4632	knee	Penange	kùnjùgà	k ù n dʒ ù ɡ à	DB,LJ,SW
4633	knee	Perge_Tegu	nìŋgé	n ì ŋ ɡ é	DB,LJ,SW
4634	knee	Sangha_So	jóŋgóró	dʒ ó ŋ ɡ ó r ó	DB,LJ,SW
4635	knee	Tebul_Ure	kúndú	k ú n d ú	DB,LJ,SW
4636	knee	Tiranige	kúnjúgɔ́	k ú n dʒ ú ɡ ɔ́	DB,LJ,SW
4637	knee	Togo_Kan	nèŋèrèkúⁿ	n è ŋ è r è k úⁿ	DB,LJ,SW
4638	knee	Tommo_So	ànù yóŋóló	à n ù # j ó ŋ ó l ó	DB,LJ,SW
4639	knee	Tomo_Kan_Diangassagou	ɲùŋgòlòkùⁿ	ɲ ù ŋ ɡ ò l ò k ùⁿ	DB,LJ,SW
4640	knee	Tomo_Kan_Segue	ɲùŋgòlò	ɲ ù ŋ ɡ ò l ò	DB,LJ,SW
4641	knee	Toro_Tegu	nìŋó	n ì ŋ ó	DB,LJ,SW
4642	knee	Yanda_Dom	kúnzú	k ú n z ú	DB,LJ,SW
4643	knee	Yorno_So	yúŋóló	j ú ŋ ó l ó	DB,LJ,SW
4644	know (a fact, defective verb)	Ampari	ɛ́yⁿ	ɛ́ jⁿ	DB
4645	know (a fact, defective verb)	Bangime	sórè	s ó r è	DB
4646	know (a fact, defective verb)	Bunoge	ʔɛ̀yⁿ	ʔ ɛ̀ jⁿ	DB
4647	know (a fact, defective verb)	Najamba	tígà	t í ɡ à	DB
4648	know (a fact, defective verb)	Penange	ɛ́ɲɔ̀ bò	ɛ́ ɲ ɔ̀ # b ò	DB
4649	know (a fact, defective verb)	Tiranige	yèy	j è j	DB
4650	know (a fact, defective verb)	Togo_Kan	í:ⁿ wɔ̂	íːⁿ # w ɔ̂	DB
4651	know (a fact, defective verb)	Tommo_So	íí	íː	DB
4652	know (a fact, defective verb)	Toro_Tegu	ùkú	ù k ú	DB
4653	know (a fact, defective verb)	Yorno_So	ígì	í ɡ ì	DB
4654	know (a fact) (regular verb)	Ampari	ɛ́yⁿ	ɛ́ jⁿ	LJ
4655	know (a fact) (regular verb)	Bangime	sórè	s ó r è	DB,LJ
4656	know (a fact) (regular verb)	Bankan_Tey	zùwá	z ù w á	DB,LJ
4657	know (a fact) (regular verb)	Ben_Tey	jùwɔ́	dʒ ù w ɔ́	DB,LJ
4658	know (a fact) (regular verb)	Bunoge	ʔɛ̀yⁿ	ʔ ɛ̀ jⁿ	LJ
4659	know (a fact) (regular verb)	Dogul_Dom	tìgá	t ì ɡ á	DB,LJ
4660	know (a fact) (regular verb)	Dogul_Dom	tìgìyɛ́	t ì ɡ ì j ɛ́	DB,LJ
4661	know (a fact) (regular verb)	Jamsay_Douentza	jùgɔ́	dʒ ù ɡ ɔ́	DB,LJ
4662	know (a fact) (regular verb)	Jamsay_Mondoro	jùgɔ́	dʒ ù ɡ ɔ́	DB,LJ
4663	know (a fact) (regular verb)	Mombo	íɲámbó	í ɲ á m b ó	DB,LJ
4664	know (a fact) (regular verb)	Najamba	tígà	t í ɡ à	LJ
4665	know (a fact) (regular verb)	Nanga	jùgɔ́	dʒ ù ɡ ɔ́	DB,LJ
4666	know (a fact) (regular verb)	Penange	ɛ́ɲɔ̀ bò	ɛ́ ɲ ɔ̀ # b ò	LJ
4667	know (a fact) (regular verb)	Penange	yáré	j á r é	DB,LJ
4668	know (a fact) (regular verb)	Perge_Tegu	jùgɔ́	dʒ ù ɡ ɔ́	DB,LJ
4669	know (a fact) (regular verb)	Tebul_Ure	zùgɔ́	z ù ɡ ɔ́	DB,LJ
4670	know (a fact) (regular verb)	Tiranige	yèy	j è j	LJ
4671	know (a fact) (regular verb)	Togo_Kan	í:ⁿ wɔ̂	íːⁿ # w ɔ̂	LJ
4672	know (a fact) (regular verb)	Tommo_So	íí	íː	LJ
4673	know (a fact) (regular verb)	Toro_Tegu	ùkú	ù k ú	LJ
4674	know (a fact) (regular verb)	Yanda_Dom	zùwàlí	z ù w à l í	DB,LJ
4675	know (a fact) (regular verb)	Yanda_Dom	zùwɔ́	z ù w ɔ́	DB,LJ
4676	know (a fact) (regular verb)	Yorno_So	jùgɔ́	dʒ ù ɡ ɔ́	DB,LJ
4677	know (a fact) (regular verb)	Yorno_So	ígì	í ɡ ì	LJ
4678	laugh (verb only)	Bangime	m máà	m # m âː	DB,LJ,SW
4679	laugh (verb only)	Bankan_Tey	màní	m à n í	DB,LJ,SW
4680	laugh (verb only)	Ben_Tey	màní	m à n í	DB,LJ,SW
4681	laugh (verb only)	Bunoge	mándè	m á n d è	DB,LJ,SW
4682	laugh (verb only)	Dogul_Dom	màndɛ́	m à n d ɛ́	DB,LJ,SW
4683	laugh (verb only)	Gourou	mɔ̀wⁿɔ́	m ɔ̀ wⁿ ɔ́	DB,LJ,SW
4684	laugh (verb only)	Jamsay_Douentza	mɔ̀wⁿɔ́	m ɔ̀ wⁿ ɔ́	DB,LJ,SW
4685	laugh (verb only)	Jamsay_Mondoro	mɔ̀wⁿɔ́	m ɔ̀ wⁿ ɔ́	DB,LJ,SW
4686	laugh (verb only)	Mombo	mándú mándè	m á n d ú # m á n d è	DB,LJ,SW
4687	laugh (verb only)	Najamba	màndè	m à n d è	DB,LJ,SW
4688	laugh (verb only)	Najamba	màndí	m à n d í	DB,LJ,SW
4689	laugh (verb only)	Nanga	màndí	m à n d í	DB,LJ,SW
4690	laugh (verb only)	Penange	mándé	m á n d é	DB,LJ,SW
4691	laugh (verb only)	Perge_Tegu	mɔ̌:ⁿ	m ɔ̌ːⁿ	DB,LJ,SW
4692	laugh (verb only)	Sangha_So	mǒj mɔ́nɛ́	m ǒ dʒ # m ɔ́ n ɛ́	DB,LJ,SW
4693	laugh (verb only)	Tebul_Ure	màndí	m à n d í	DB,LJ,SW
4694	laugh (verb only)	Tiranige	mándó	m á n d ó	DB,LJ,SW
4695	laugh (verb only)	Togo_Kan	mɔ̌:	m ɔ̌ː	DB,LJ,SW
4696	laugh (verb only)	Tommo_So	mòmó	m ò m ó	DB,LJ,SW
4697	laugh (verb only)	Tomo_Kan_Diangassagou	mòmè	m ò m è	DB,LJ,SW
4698	laugh (verb only)	Tomo_Kan_Segue	mɔ̀mɛ̀	m ɔ̀ m ɛ̀	DB,LJ,SW
4699	laugh (verb only)	Toro_Tegu	mɔ̌m	m ɔ̌ m	DB,LJ,SW
4700	laugh (verb only)	Toro_Tegu	mɔ̌:	m ɔ̌ː	DB,LJ,SW
4701	laugh (verb only)	Yanda_Dom	màndàlí	m à n d à l í	DB,LJ,SW
4702	laugh (verb only)	Yanda_Dom	màndú	m à n d ú	DB,LJ,SW
4703	laugh (verb only)	Yorno_So	mɔ̌:	m ɔ̌ː	DB,LJ,SW
4704	leaf (of plant)	Ampari	kòwá	k ò w á	DB,LJ,SW
4705	leaf (of plant)	Bangime	pʷéɛ̀ⁿ	pʷ é ɛ̀ⁿ	DB,LJ,SW
4706	leaf (of plant)	Bankan_Tey	jɛ̀ndɛ̂:	dʒ ɛ̀ n d ɛ̂ː	DB,LJ,SW
4707	leaf (of plant)	Bankan_Tey	gɛ̀ndɛ̂:	ɡ ɛ̀ n d ɛ̂ː	DB,LJ,SW
4708	leaf (of plant)	Ben_Tey	jɛ̀lɛ̂y	dʒ ɛ̀ l ɛ̂ j	DB,LJ,SW
4709	leaf (of plant)	Ben_Tey	jɛ̀lɛ̂:	dʒ ɛ̀ l ɛ̂ː	DB,LJ,SW
4710	leaf (of plant)	Ben_Tey	jìjɛ̀lɛ̂y	dʒ ì dʒ ɛ̀ l ɛ̂ j	DB,LJ,SW
4711	leaf (of plant)	Ben_Tey	jìjɛ̀lɛ̂:	dʒ ì dʒ ɛ̀ l ɛ̂ː	DB,LJ,SW
4712	leaf (of plant)	Bunoge	kóbà	k ó b à	DB,LJ,SW
4713	leaf (of plant)	Dogul_Dom	kíl	k í l	DB,LJ,SW
4714	leaf (of plant)	Dogul_Dom	kómbò	k ó m b ò	DB,LJ,SW
4715	leaf (of plant)	Gourou	kúrɔ́	k ú r ɔ́	DB,LJ,SW
4716	leaf (of plant)	Jamsay_Douentza	kúrɔ́	k ú r ɔ́	DB,LJ,SW
4717	leaf (of plant)	Mombo	kúbɛ̀	k ú b ɛ̀	DB,LJ,SW
4718	leaf (of plant)	Najamba	kòmbá	k ò m b á	DB,LJ,SW
4719	leaf (of plant)	Najamba	kòmbáŋgó	k ò m b á ŋ ɡ ó	DB,LJ,SW
4720	leaf (of plant)	Nanga	úwâ	ú w â	DB,LJ,SW
4721	leaf (of plant)	Penange	kɔ̀bɛ̀	k ɔ̀ b ɛ̀	DB,LJ,SW
4722	leaf (of plant)	Perge_Tegu	kúrɔ́	k ú r ɔ́	DB,LJ,SW
4723	leaf (of plant)	Sangha_So	líjɛ́	l í dʒ ɛ́	DB,LJ,SW
4724	leaf (of plant)	Tebul_Ure	kúlá	k ú l á	DB,LJ,SW
4725	leaf (of plant)	Tiranige	kómbá	k ó m b á	DB,LJ,SW
4726	leaf (of plant)	Togo_Kan	kúrɔ́	k ú r ɔ́	DB,LJ,SW
4727	leaf (of plant)	Tommo_So	núyɔ́	n ú j ɔ́	DB,LJ,SW
4728	leaf (of plant)	Tomo_Kan_Segue	kɔ̀w	k ɔ̀ w	DB,LJ,SW
4729	leaf (of plant)	Toro_Tegu	kɔ̀tɔ́	k ɔ̀ t ɔ́	DB,LJ,SW
4730	leaf (of plant)	Yanda_Dom	kùlà	k ù l à	DB,LJ,SW
4731	leaf (of plant)	Yorno_So	lɛ̂:	l ɛ̂ː	DB,LJ,SW
4732	left (hand, etc.)	Bangime	bárà	b á r à	DB,SW
4733	left (hand, etc.)	Bankan_Tey	bàndǎy	b à n d ǎ j	DB,SW
4734	left (hand, etc.)	Ben_Tey	bànǎyⁿ	b à n ǎ jⁿ	DB,SW
4735	left (hand, etc.)	Bunoge	nùmàgá	n ù m à ɡ á	DB,SW
4736	left (hand, etc.)	Dogul_Dom	nàndáŋ	n à n d á ŋ	DB,SW
4737	left (hand, etc.)	Gourou	bàná	b à n á	DB,SW
4738	left (hand, etc.)	Jamsay_Douentza	bàná	b à n á	DB,SW
4739	left (hand, etc.)	Mombo	ná:gà	n áː ɡ à	DB,SW
4740	left (hand, etc.)	Najamba	nàndǎ:	n à n d ǎː	DB,SW
4741	left (hand, etc.)	Najamba	nàndɛ̌:	n à n d ɛ̌ː	DB,SW
4742	left (hand, etc.)	Nanga	bàrìyɛ́	b à r ì j ɛ́	DB,SW
4743	left (hand, etc.)	Penange	nwá:gá	n w áː ɡ á	DB,SW
4744	left (hand, etc.)	Perge_Tegu	bàlá	b à l á	DB,SW
4745	left (hand, etc.)	Sangha_So	nàná	n à n á	DB,SW
4746	left (hand, etc.)	Tebul_Ure	bàndá	b à n d á	DB,SW
4747	left (hand, etc.)	Tiranige	nɔ́:ndɔ́	n ɔ́ː n d ɔ́	DB,SW
4748	left (hand, etc.)	Togo_Kan	nàná	n à n á	DB,SW
4749	left (hand, etc.)	Tommo_So	nààndá	n àː n d á	DB,SW
4750	left (hand, etc.)	Toro_Tegu	bàrⁿíyⁿà	b à rⁿ í jⁿ à	DB,SW
4751	left (hand, etc.)	Yanda_Dom	nàndà	n à n d à	DB,SW
4752	left (hand, etc.)	Yorno_So	bàlàgá	b à l à ɡ á	DB,SW
4753	left (hand, etc.)	Yorno_So	nàná	n à n á	DB,SW
4754	leg	Ampari	sò:	s òː	LJ
4755	leg	Bangime	bʷéɛ̀	bʷ é ɛ̀	DB,LJ,SW
4756	leg	Bangime	bʷèɛ̀	bʷ è ɛ̀	LJ
4757	leg	Bankan_Tey	ǹdɔ̀sɔ̂:	ǹ d ɔ̀ s ɔ̂ː	DB,LJ,SW
4758	leg	Ben_Tey	lɔ̀sɔ̂:	l ɔ̀ s ɔ̂ː	DB,LJ,SW
4759	leg	Bunoge	sè	s è	DB,LJ,SW
4760	leg	Dogul_Dom	náágù	n áː ɡ ù	LJ
4761	leg	Gourou	kúwⁿ́	k ú ẃⁿ	DB,LJ,SW
4762	leg	Jamsay_Douentza	kɔ́:	k ɔ́ː	DB,LJ,SW
4763	leg	Jamsay_Mondoro	kɔ́:	k ɔ́ː	LJ
4764	leg	Mombo	sí:	s íː	LJ
4765	leg	Najamba	nǎ:	n ǎː	DB,LJ,SW
4766	leg	Najamba	nà:gó	n àː ɡ ó	DB,LJ,SW
4767	leg	Nanga	lɔ̀sɔ̂	l ɔ̀ s ɔ̂	DB,LJ,SW
4768	leg	Penange	sígé	s í ɡ é	LJ
4769	leg	Perge_Tegu	kúwɔ́	k ú w ɔ́	DB,LJ,SW
4770	leg	Sangha_So	kúbɔ́	k ú b ɔ́	DB,LJ,SW
4771	leg	Sangha_So	kùbɔ̀ sáá	k ù b ɔ̀ # s áː	LJ
4772	leg	Tebul_Ure	lǎ:	l ǎː	LJ
4773	leg	Tiranige	tònjè	t ò n dʒ è	DB,LJ,SW
4774	leg	Togo_Kan	kúwɔ́	k ú w ɔ́	LJ
4775	leg	Togo_Kan	pàgá	p à ɡ á	DB,LJ,SW
4776	leg	Tommo_So	ánú	á n ú	DB,LJ,SW
4777	leg	Tomo_Kan_Diangassagou	kùbá	k ù b á	DB,LJ,SW
4778	leg	Tomo_Kan_Diangassagou	kùbàtàgà	k ù b à t à ɡ à	LJ
4779	leg	Tomo_Kan_Segue	kùbá	k ù b á	DB,LJ,SW
4780	leg	Tomo_Kan_Segue	kùbàcàndà	k ù b à tʃ à n d à	LJ
4781	leg	Toro_Tegu	kúwɔ́	k ú w ɔ́	DB,LJ,SW
4782	leg	Toro_Tegu	kùwɔ̀tɔ́	k ù w ɔ̀ t ɔ́	LJ
4783	leg	Yanda_Dom	nà:	n àː	DB,LJ,SW
4784	leg	Yorno_So	kúbɔ́	k ú b ɔ́	DB,LJ,SW
4785	lie down, go to bed	Ampari	bíyò	b í j ò	DB
4786	lie down, go to bed	Bankan_Tey	bìyé	b ì j é	DB
4787	lie down, go to bed	Ben_Tey	bìyé	b ì j é	DB
4788	lie down, go to bed	Bunoge	bí:yè	b íː j è	DB
4789	lie down, go to bed	Gourou	ìsé	ì s é	DB
4790	lie down, go to bed	Jamsay_Douentza	ìɲé	ì ɲ é	DB
4791	lie down, go to bed	Jamsay_Mondoro	ìɲé	ì ɲ é	DB
4792	lie down, go to bed	Mombo	bí:yè	b íː j è	DB
4793	lie down, go to bed	Najamba	bǐy	b ǐ j	DB
4794	lie down, go to bed	Najamba	bìyè	b ì j è	DB
4795	lie down, go to bed	Nanga	bìyé	b ì j é	DB
4796	lie down, go to bed	Penange	bíyé	b í j é	DB
4797	lie down, go to bed	Perge_Tegu	ìnjé	ì n dʒ é	DB
4798	lie down, go to bed	Tebul_Ure	bě	b ě	DB
4799	lie down, go to bed	Tiranige	bíyó	b í j ó	DB
4800	lie down, go to bed	Togo_Kan	ìmɛ́:	ì m ɛ́ː	DB
4801	lie down, go to bed	Togo_Kan	ìmú ìmî:	ì m ú # ì m îː	DB
4802	lie down, go to bed	Tommo_So	ǹjó ǹjíyó	ǹ dʒ ó # ǹ dʒ í j ó	DB
4803	lie down, go to bed	Tomo_Kan_Segue	mí:	m íː	DB
4804	lie down, go to bed	Tomo_Kan_Segue	myɛ́ⁿ	m j ɛ́ⁿ	DB
4805	lie down, go to bed	Toro_Tegu	ìsé	ì s é	DB
4806	lie down, go to bed	Toro_Tegu	ìsú	ì s ú	DB
4807	lie down, go to bed	Yanda_Dom	bìyèlí	b ì j è l í	DB
4808	lie down, go to bed	Yanda_Dom	bìyó	b ì j ó	DB
4809	lie down, go to bed	Yorno_So	dǐ:ⁿ	d ǐːⁿ	DB
4810	like, similar to	Ampari	pìní	p ì n í	DB
4811	like, similar to	Bankan_Tey	gâyⁿ	ɡ â jⁿ	DB
4812	like, similar to	Ben_Tey	gâyⁿ	ɡ â jⁿ	DB
4813	like, similar to	Dogul_Dom	yaaŋ	j a a ŋ	DB
4814	like, similar to	Gourou	gín	ɡ í n	DB
4815	like, similar to	Jamsay_Douentza	jín	dʒ í n	DB
4816	like, similar to	Jamsay_Mondoro	jín	dʒ í n	DB
4817	like, similar to	Mombo	pímá kání	p í m á # k á n í	DB
4818	like, similar to	Najamba	dân	d â n	DB
4819	like, similar to	Nanga	mayⁿ	m a jⁿ	DB
4820	like, similar to	Penange	pínà:	p í n àː	DB
4821	like, similar to	Penange	pínì:	p í n ìː	DB
4822	like, similar to	Perge_Tegu	gà	ɡ à	DB
4823	like, similar to	Tiranige	tɔ̀rɔ́	t ɔ̀ r ɔ́	DB
4824	like, similar to	Togo_Kan	gí:ⁿ	ɡ íːⁿ	DB
4825	like, similar to	Tommo_So	géní	ɡ é n í	DB
4826	like, similar to	Toro_Tegu	kâyⁿ	k â jⁿ	DB
4827	like, similar to	Toro_Tegu	sàlá sì kàyⁿ	s à l á # s ì # k à jⁿ	DB
4828	like, similar to	Toro_Tegu	sì kàyⁿ	s ì # k à jⁿ	DB
4829	like, similar to	Yanda_Dom	yɛ̀ŋ	j ɛ̀ ŋ	DB
4830	like, similar to	Yorno_So	gín	ɡ í n	DB
4831	like, similar to	Yorno_So	ŋín	ŋ í n	DB
4832	liver	Ampari	kèndà	k è n d à	DB,LJ,SW
4833	liver	Bangime	kúrì kìŋɡɛ́	k ú r ì # k ì ŋ ɡ ɛ́	DB,LJ,SW
4834	liver	Bankan_Tey	kɛ́ndɛ̀	k ɛ́ n d ɛ̀	DB,LJ,SW
4835	liver	Ben_Tey	kɛ́lɛ̀	k ɛ́ l ɛ̀	DB,LJ,SW
4836	liver	Ben_Tey	cɛ́lɛ̀	tʃ ɛ́ l ɛ̀	DB,LJ,SW
4837	liver	Bunoge	kìndà	k ì n d à	DB,LJ,SW
4838	liver	Dogul_Dom	kíndà	k í n d à	DB,LJ,SW
4839	liver	Gourou	kɛ́nɛ̀	k ɛ́ n ɛ̀	DB,LJ,SW
4840	liver	Jamsay_Douentza	cɛ́nɛ̀	tʃ ɛ́ n ɛ̀	DB,LJ,SW
4841	liver	Jamsay_Mondoro	cɛ́nɛ̀	tʃ ɛ́ n ɛ̀	DB,LJ,SW
4842	liver	Mombo	kíndá	k í n d á	DB,LJ,SW
4843	liver	Najamba	kéndà:	k é n d àː	DB,LJ,SW
4844	liver	Najamba	kɛ́ndɛ̀:	k ɛ́ n d ɛ̀ː	DB,LJ,SW
4845	liver	Nanga	kɛ́ndɛ̀	k ɛ́ n d ɛ̀	DB,LJ,SW
4846	liver	Penange	kìndà	k ì n d à	DB,LJ,SW
